ID,Display Order,Category,Rarity,Description,Name,Token Standard,Token Address,Token ID,Image URL
rune_bug_3011_s2_nft,330110.0,Special,Epic,"{Solo}. When your turn starts, this Axie gains 1 {Cocoon} then gain 5 Shield for each {Cocoon} on this Axie.",Metamorphosis,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1002017,https://storage.googleapis.com/origin-production/assets/item/rune_metamorphosis.png
rune_bug_4010_s2_nft,340100.0,Special,Mystic,"{Solo}. When your turn starts in Odd <Round>, draw 1 bonus Card; in even <Round>, gain 60 Shield.",Collect And Protect,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1002018,https://storage.googleapis.com/origin-production/assets/item/rune_bug_utility_1.png
rune_bird_2010_s2_nft,420100.0,Special,Rare,"When the battle starts, this Axie gains 2 {Feather}, then its Attacks deal 10% bonus DMG for the rest of the battle.",Way of Bird,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1002019,https://storage.googleapis.com/origin-production/assets/item/rune_way_of_bird.png
rune_bird_2011_s2_nft,420110.0,Special,Rare,"When your turn start in Even <Round>, gain 1 <Energy Fragment>. This Axie's Attacks deal 4 DMG per their Energy Cost to all enemies.",Energy Guru,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1002020,https://storage.googleapis.com/origin-production/assets/item/rune_bird_offensive_1.png
rune_bird_3010_s2_nft,430100.0,Special,Epic,"{Solo}. This Axie deals 20% bonus DMG if its HP is > 50%, and takes 20% less DMG if its HP is < 50%.",Raven's Tactic,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1002022,https://storage.googleapis.com/origin-production/assets/item/rune_bird_hybrid_1.png
rune_bird_3011_s2_nft,430110.0,Special,Epic,"{Solo}. Once per battle, if this Axie would die, it survives with 1 HP, then heals 5% of its max HP for each of its {Feather}. Afterward, deal 20 DMG to all enemies.",Sacred Feather,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1002023,https://storage.googleapis.com/origin-production/assets/item/rune_sacred_feather.png
rune_bird_4010_s2_nft,440100.0,Special,Mystic,"{Solo}. When your turn starts, this Axie gains 1 {Feather}. If the Axie has 10 stacks, add [Feather Dagger] into your Hand until it's full. When your turn ends, the Axie loses {Feather} = the number of [Feather Dagger] added this way.",Feather Descend,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1002024,https://storage.googleapis.com/origin-production/assets/item/rune_bird_utility_1.png
rune_plant_2010_s2_nft,520100.0,Special,Rare,"When the battle starts, this Axie gains 2 {Leaf}, then its Heal cards grant 10% bonus HP for the rest of the battle.",Way of Plant,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1002025,https://storage.googleapis.com/origin-production/assets/item/rune_way_of_plant.png
rune_plant_2012_s2_nft,520120.0,Special,Rare,"This Axie's Summoned Units gain 14 bonus max HP. When die, those Summons grant 1 {Leaf} to the Axie.",Memento Leaf,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1002027,https://storage.googleapis.com/origin-production/assets/item/rune_memento_leaf.png
rune_plant_3010_s2_nft,530100.0,Special,Epic,"{Solo}. This Axie's Shield cards grant 35% less Shield, but heal their targets HP = 100% Shield granted.",Rise And Ruin,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1002028,https://storage.googleapis.com/origin-production/assets/item/rune_plant_hybrid_1.png
rune_plant_3011_s2_nft,530110.0,Special,Epic,"{Solo}. Whenever hit, if this Axie has {Leaf}, it takes 15% less DMG, lose 1 {Leaf}, then grant 1 {Leaf} to other allied Axies; otherwise it gains 2 {Leaf}.",Leaf Cloak,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1002029,https://storage.googleapis.com/origin-production/assets/item/rune_leaf_cloak.png
rune_plant_4010_s2_nft,540100.0,Special,Mystic,{Solo}. All allied Axies gain 40 bonus max HP. They also heal HP = 1% of this Rune's owner's max HP when your turn starts.,Gaia's Embrace,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1002030,https://storage.googleapis.com/origin-production/assets/item/rune_plant_defensive_1.png
bdr_gold_09_s2,1.0,Cosmetic,Common,Border,Rank 9 Gold (S2),,,,https://storage.googleapis.com/origin-production/assets/border/s2_gold_09.png
bdr_gold_10_s2,1.0,Cosmetic,Common,Border,Rank 10 Gold (S2),,,,https://storage.googleapis.com/origin-production/assets/border/s2_gold_10.png
avt_triumphant_wing,1.0,Cosmetic,Common,Earned from placing top 20 in the Feather Weather Contest,Triumphant Wing,,,,https://storage.googleapis.com/origin-production/assets/avatar/triumphant_wing.png
bdr_perch,1.0,Cosmetic,Common,"Earned from placing top 2,000 in the Feather Weather Contest",Perch,,,,https://storage.googleapis.com/origin-production/assets/border/perch.png
bdr_rainbow,1.0,Cosmetic,Common,Earned from placing top 500 in the Feather Weather Contest,Rainbow,,,,https://storage.googleapis.com/origin-production/assets/border/rainbow.png
stk_balloons,1.0,Cosmetic,Common,"Earned from placing top 20,000 in the Feather Weather Contest",Balloons,,,,https://storage.googleapis.com/origin-production/assets/sticker/balloons.png
stk_bird_celebration,1.0,Cosmetic,Common,Earned from reaching the final milestone in the Feather Weather Contest,Bird Celebration,,,,https://storage.googleapis.com/origin-production/assets/sticker/bird_celebration.png
bdr_easter_bunny,1.0,Cosmetic,Common,UNRELEASED,Easter Bunny,,,,https://storage.googleapis.com/origin-production/assets/border/easter_bunny.png
bdr_paschal_eggs,1.0,Cosmetic,Common,"Earned in the ""Easter: Daily Login Bonus!"" 2023",Paschal Eggs,,,,https://storage.googleapis.com/origin-production/assets/border/paschal_eggs.png
avt_easter_eggs,1.0,Cosmetic,Common,"Earned in the ""Easter: Daily Login Bonus!"" 2023",Easter Eggs,,,,https://storage.googleapis.com/origin-production/assets/avatar/easter_eggs.png
avt_easter_momo,1.0,Cosmetic,Common,"Earned in the ""Easter: Daily Login Bonus!"" 2023",Easter Momo,,,,https://storage.googleapis.com/origin-production/assets/avatar/easter_momo.png
avt_easter_pandoro,1.0,Cosmetic,Common,UNRELEASED,Easter Pandoro,,,,https://storage.googleapis.com/origin-production/assets/avatar/easter_pandoro.png
stk_guess_eggs,1.0,Cosmetic,Common,"Earned in the ""Easter: Daily Login Bonus!"" 2023",Guess the Egg,,,,https://storage.googleapis.com/origin-production/assets/sticker/guess_eggs.png
stk_speepy_easter,1.0,Cosmetic,Common,UNRELEASED,Sleepy Easter,,,,https://storage.googleapis.com/origin-production/assets/sticker/speepy_easter.png
stk_juggler_olek,1.0,Cosmetic,Common,"Earned in the ""Easter: Daily Login Bonus!"" 2023",Juggler Olek,,,,https://storage.googleapis.com/origin-production/assets/sticker/juggler_olek.png
rune_neutral_2010_s4_nft,120100.0,Special,Rare,Other allied Axie's Attacks gain +10% Stats.,Pure Power,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1004001,https://storage.googleapis.com/origin-production/assets/item/rune_neutral_offensive_2.png
rune_neutral_2011_s4_nft,120110.0,Special,Rare,Other allied Axie's Heals & Shields gain +10% Stats.,Pure Skill,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1004002,https://storage.googleapis.com/origin-production/assets/item/rune_neutral_defensive_2.png
rune_neutral_3010_s4_nft,130100.0,Special,Epic,"{Solo}. When your turn starts, if Hand and Draw Pile have > 1 Cursed Card, draw 1 Card; otherwise, gain +15% Stats until your turn ends.",Pure Luck,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1004003,https://storage.googleapis.com/origin-production/assets/item/rune_pure_luck.png
rune_neutral_3011_s4_nft,130110.0,Special,Epic,"{Solo}. When the battle starts, gain 1 <Energy Fragment> per unique Axie Class in your team. Creating an <Energy Burst> heals allied Axies for 40 HP.",Energy Shard,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1004004,https://storage.googleapis.com/origin-production/assets/item/rune_energy_shard.png
rune_neutral_3012_s4_nft,130120.0,Special,Epic,"{Solo}. Max HP +40. On death, Shield other allies and deal DMG to enemies for 10% of Max HP.",Last Wish,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1004005,https://storage.googleapis.com/origin-production/assets/item/rune_last_wish.png
rune_neutral_4010_s4_nft,140100.0,Special,Mystic,{Solo}. Other allied Axie's Cards gain +5% Stats when played. +5% more per unique Axie Class in your team.,Pure Instinct,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1004006,https://storage.googleapis.com/origin-production/assets/item/rune_neutral_hybrid_2.png
bdr_gold_s2,1.0,Cosmetic,Common,Finishing in the top 100 for Season 2,Gold (S2),,,,https://storage.googleapis.com/origin-production/assets/border/s2_gold.png
bdr_bronze_s2,1.0,Cosmetic,Common,"Finishing in the top 10,000 for Season 2",Bronze (S2),,,,https://storage.googleapis.com/origin-production/assets/border/s2_bronze.png
bdr_iron_s2,1.0,Cosmetic,Common,"Finishing in the top 20,000 for Season 2",Iron (S2),,,,https://storage.googleapis.com/origin-production/assets/border/s2_iron.png
bdr_wood_s2,1.0,Cosmetic,Common,"Finishing in the top 40,000 for Season 2",Wood (S2),,,,https://storage.googleapis.com/origin-production/assets/border/s2_wood.png
stk_s6_sleepy_bing,1.0,Cosmetic,Common,Earned from reaching the final milestone in the Contest: Buba and Friends: Beasts Unleashed,Sleepy Bing,,,,https://storage.googleapis.com/origin-production/assets/sticker/sleepy_bing.png
stk_s6_kimono_ena,1.0,Cosmetic,Common,Earned from celebrating the Axie Infinity Merch Store Launch!,Kimono Ena,,,,https://storage.googleapis.com/origin-production/assets/sticker/kimono_ena.png
bdr_s6_merchstore,1.0,Cosmetic,Common,Earned from celebrating the Axie Infinity Merch Store Launch!,Merch Store Border,,,,https://storage.googleapis.com/origin-production/assets/border/merchstore.png
avt_s6_plushie_bing,1.0,Cosmetic,Common,Earned from celebrating the Axie Infinity Merch Store Launch!,Plushie Bing,,,,https://storage.googleapis.com/origin-production/assets/avatar/plushie_bing.png
avt_s6_plushie_buba,1.0,Cosmetic,Common,Earned from celebrating the Axie Infinity Merch Store Launch!,Plushie Buba,,,,https://storage.googleapis.com/origin-production/assets/avatar/plushie_buba.png
ticket_merch_store_s6,99.0,Material,Common,Redeem the code at the Merch Store!,Merch Store Ticket,,,,https://storage.googleapis.com/origin-production/assets/item/ticket_merch_store.png
rune_aquatic_noir_1,11.0,Special,Rare,"At turn's end, +10 Shield, bonus 6 Shield per {Bubble} on this Axie.",Noir's Bubble Shield,,,,https://storage.googleapis.com/origin-production/assets/item/rune_aquatic_noir_1.png
ecard_bug_4001_s0_nft,20340010.0,Special,Mystic,"(Enhance any card)
Add <Innate>.",Secret Cocoon,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2000030,https://storage.googleapis.com/origin-production/assets/item/ecard_bug_5003.png
rune_mech_2011_s2_nft,820110.0,Special,Rare,This Axie take 10 less DMG from Attacks.,Steelskin,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1002044,https://storage.googleapis.com/origin-production/assets/item/rune_steelskin.png
ecard_neutral_2014_s4_nft,10120140.0,Special,Rare,"(Alter Heals)
Heal +6.",Charm of Faith II,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2004005,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_2005.png
rune_mech_2011_s4_nondec,820112.0,Special,Rare,Take -10 DMG from Attacks.,Steelskin,,,,https://storage.googleapis.com/origin-production/assets/item/rune_steelskin.png
stk_alpha,1.0,Cosmetic,Common,,Alpha Certified,,,,https://storage.googleapis.com/origin-production/assets/sticker/Alpha.png
stk_chickrank,1.0,Cosmetic,Common,,Egg,,,,https://storage.googleapis.com/origin-production/assets/sticker/ChickRank.png
stk_top20k,1.0,Cosmetic,Common,,Salt,,,,https://storage.googleapis.com/origin-production/assets/sticker/Top20k.png
ecard_bird_2002_s0,20420021.0,Special,Rare,"(Enhance a Multihit Attack card)
ATK +3",Bird's Charm of Focus I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_4002.png
ecard_plant_5002,20530020.0,Special,Epic,"(Enhance any Healing card)
Heal Stat +10",Plant's Charm of Faith II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_plant_5002.png
ecard_plant_5003,20540010.0,Special,Mystic,"(Enhance any card)
Add <Innate>. Card's base stat -10%.",Secret Sprout,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_plant_5003.png
feature_pve,,Special,Common,,Adventure Mode,,,,https://storage.googleapis.com/origin-production/assets/item/feature_pve.png
feature_pve_tutorial,,Special,Common,,Adventure Mode tutorial,,,,https://storage.googleapis.com/origin-production/assets/item/secret.png
feature_mission,,Special,Common,,Mission,,,,https://storage.googleapis.com/origin-production/assets/item/feature_mission.png
feature_achievement,,Special,Common,,Achievement,,,,https://storage.googleapis.com/origin-production/assets/item/feature_achievement.png
feature_mailbox,,Special,Common,,Mailbox,,,,https://storage.googleapis.com/origin-production/assets/item/feature_mailbox.png
feature_my_axie,,Special,Common,,My Axies,,,,https://storage.googleapis.com/origin-production/assets/item/feature_my_axie.png
feature_sync_axie_tutorial,,Special,Common,,How to sync your Axies,,,,https://storage.googleapis.com/origin-production/assets/item/secret.png
feature_rune,,Special,Common,,Rune,,,,https://storage.googleapis.com/origin-production/assets/item/feature_rune.png
ecard_neutral_5005_s1,20150051.0,Special,Mystic,"(Enhance any card)
Add <Ethereal>.",Energy Drink S,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_5006.png
bdr_gold_s1,1.0,Cosmetic,Common,Earned from placing top 100 in Season 1!,Gold (S1),,,,https://storage.googleapis.com/origin-production/assets/border/s1_gold.png
avt_shy,1.0,Cosmetic,Common,Earned from reaching the third milestone in the Feather Weather Contest,Shy,,,,https://storage.googleapis.com/origin-production/assets/avatar/shy.png
feature_rune_tutorial,,Special,Common,,What are Runes?,,,,https://storage.googleapis.com/origin-production/assets/item/secret.png
feature_inventory,,Special,Common,,Inventory,,,,https://storage.googleapis.com/origin-production/assets/item/feature_inventory.png
bdr_s6_serpentwood,1.0,Cosmetic,Common,"(Border) Earned from placing top 1,300 in Season 6!",Serpentwood (S6) ,,,,https://storage.googleapis.com/origin-production/assets/border/s6_serpentwood.png
ecard_beast_4001_s1_nft,20240010.0,Special,Mystic,"(Enhance any card)
Add <Banish>.",Beast Energy Drink M,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2001014,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_5003.png
ecard_neutral_2014_s3_nft,10120140.0,Special,Rare,"(Alter Heal cards)
Heal Stat +6",Charm of Faith II,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2003005,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_2005.png
bdr_gold_s3,1.0,Cosmetic,Common,Finishing in the top 100 for Season 3,Gold (S3),,,,https://storage.googleapis.com/origin-production/assets/border/s3_gold.png
rune_beast_3010_s4,230101.0,Special,Epic,{Solo}. Attacks deal +25% DMG. Take +10% DMG.,Reckless Hunter,,,,https://storage.googleapis.com/origin-production/assets/item/rune_beast_offensive_1.png
rune_mech_2011_s6_nondec,820112.0,Special,Rare,Take -10 DMG from Attacks.,Steelskin,,,,https://storage.googleapis.com/origin-production/assets/item/rune_steelskin.png
ecard_bird_2002_s0_nft,20420020.0,Special,Rare,"(Enhance a Multihit Attack card)
ATK +3",Bird's Charm of Focus I,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2000018,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_4002.png
ecard_bird_3001_s0_nft,20430010.0,Special,Epic,"(Enhance a Non-Multihit Attack card)
ATK +10",Bird's Charm of Power II,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2000019,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_5001.png
ancient_crescent,13.0,Material,Epic,Used when crafting: Increased chance of a Rune.,Ancient Moonstone,,,,https://storage.googleapis.com/origin-production/assets/item/ancient_crescent.png
ecard_bug_4002_s0,20340021.0,Special,Mystic,"(Enhance any card)
Add <Banish>.",Bug Energy Drink M,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bug_5004.png
avt_3,1.0,Cosmetic,Common,"Earned from placing top 20,000 in Season 1!",Pumpkin (S1),,,,https://storage.googleapis.com/origin-production/assets/avatar/3.png
ecard_neutral_1014_s2,10110141.0,Special,Common,"(Alter Heal cards)
Heal Stat +3",Charm of Faith I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_1005.png
bdr_sm1,1.0,Cosmetic,Common,Sky Mavis & Axie Infinity Team Border: A mark of honor and dedication,Sky Mavis Border,,,,https://storage.googleapis.com/origin-production/assets/border/sm1.png
ecard_neutral_3012_s6,10130121.0,Special,Epic,"(Alter Any)
<Retain>.",Scotch Tape,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_5004.png
bdr_s6_mooncake,1.0,Cosmetic,Common,UNRELEASED,UNRELEASED,,,,https://storage.googleapis.com/origin-production/assets/border/mid_autumn.png
bdr_puffy_postseason_6,1.0,Cosmetic,Common,Earned from the Special Postseason 6: Daily Login Bonus!,Puffy's Border,,,,https://storage.googleapis.com/origin-production/assets/border/puffy_postseason_6.png
